Id,DocNumber,TxnDate,Currency,PrivateNote,TotalAmt,LineId,Description,Amount,PostingType,AccountId,AccountName,DepartmentId,DepartmentName
8740,2663,2025-12-15,CAD,Pre-Authorized Credit Cards - 2025-12-15,0,1,Pre-Authorized Credit Cards - 2025-12-15,250.0,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8739,2662,2025-12-31,CAD,Pre-Authorized Credit Cards - 2025-12-31,0,0,Pre-Authorized Credit Cards - 2025-12-31,150.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8739,2662,2025-12-31,CAD,Pre-Authorized Credit Cards - 2025-12-31,0,1,Pre-Authorized Credit Cards - 2025-12-31,150.0,Credit,93,Pledges receivable:Current Year Pledges Receivable,,
8738,2661,2025-12-15,CAD,Pre-Authorized Credit Cards - 2025-12-15,0,0,Pre-Authorized Credit Cards - 2025-12-15,30.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8738,2661,2025-12-15,CAD,Pre-Authorized Credit Cards - 2025-12-15,0,1,Pre-Authorized Credit Cards - 2025-12-15,30.0,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8737,2660,2025-12-15,CAD,Pre-Authorized Credit Cards - 2025-12-15,0,0,Pre-Authorized Credit Cards - 2025-12-15,7993.06,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8737,2660,2025-12-15,CAD,Pre-Authorized Credit Cards - 2025-12-15,0,1,Pre-Authorized Credit Cards - 2025-12-15,7568.06,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8737,2660,2025-12-15,CAD,Pre-Authorized Credit Cards - 2025-12-15,0,2,Pre-Authorized Credit Cards - 2025-12-15,425.0,Credit,93,Pledges receivable:Current Year Pledges Receivable,,
8736,2659,2025-12-01,CAD,Pre-Authorized Credit Cards - 2025-12-01,0,0,Pre-Authorized Credit Cards - 2025-12-01,162.5,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8736,2659,2025-12-01,CAD,Pre-Authorized Credit Cards - 2025-12-01,0,1,Pre-Authorized Credit Cards - 2025-12-01,162.5,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8735,2658,2025-11-24,CAD,Pre-Authorized Credit Cards - 2025-11-24,0,0,Pre-Authorized Credit Cards - 2025-11-24,50.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8735,2658,2025-11-24,CAD,Pre-Authorized Credit Cards - 2025-11-24,0,1,Pre-Authorized Credit Cards - 2025-11-24,50.0,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8734,2657,2025-11-24,CAD,Pre-Authorized Credit Cards - 2025-11-24,0,0,Pre-Authorized Credit Cards - 2025-11-24,150.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8734,2657,2025-11-24,CAD,Pre-Authorized Credit Cards - 2025-11-24,0,1,Pre-Authorized Credit Cards - 2025-11-24,150.0,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8733,2656,2025-11-15,CAD,Pre-Authorized Credit Cards - 2025-11-15,0,0,Pre-Authorized Credit Cards - 2025-11-15,30.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8733,2656,2025-11-15,CAD,Pre-Authorized Credit Cards - 2025-11-15,0,1,Pre-Authorized Credit Cards - 2025-11-15,30.0,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8732,2655,2025-11-15,CAD,Pre-Authorized Credit Cards - 2025-11-15,0,0,Pre-Authorized Credit Cards - 2025-11-15,8368.06,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8732,2655,2025-11-15,CAD,Pre-Authorized Credit Cards - 2025-11-15,0,1,Pre-Authorized Credit Cards - 2025-11-15,7943.06,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8732,2655,2025-11-15,CAD,Pre-Authorized Credit Cards - 2025-11-15,0,2,Pre-Authorized Credit Cards - 2025-11-15,425.0,Credit,93,Pledges receivable:Current Year Pledges Receivable,,
8731,2654,2025-11-01,CAD,Pre-Authorized Credit Cards - 2025-11-01,0,0,Pre-Authorized Credit Cards - 2025-11-01,162.5,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8731,2654,2025-11-01,CAD,Pre-Authorized Credit Cards - 2025-11-01,0,1,Pre-Authorized Credit Cards - 2025-11-01,162.5,Credit,92,Pledges receivable:Prior Year 1 Pledges Receivable,,
8730,2653,2025-12-31,CAD,"@work workplace credit card pledges receivable payments as of Dec 31, 2025",0,0,"@work workplace credit card pledges receivable payments as of Dec 31, 2025",22950.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8730,2653,2025-12-31,CAD,"@work workplace credit card pledges receivable payments as of Dec 31, 2025",0,1,"@work workplace credit card pledges receivable payments as of Dec 31, 2025",22950.0,Credit,93,Pledges receivable:Current Year Pledges Receivable,,
8727,2631R,2025-11-30,CAD,"Reverse of JE 2631 - To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,0,"Accrual - estimating the year-to-date perpetual monthly credit card/pre-authorized chequing donations (Starting Jan, 2026)",100000.0,Debit,129,Contributions and pledges:Campaign Pledges,,
8727,2631R,2025-11-30,CAD,"Reverse of JE 2631 - To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,1,Accrual - Government of Canada Workplace Charitable Campaign (GCWCC) Year-to-Date donations per United Way East Ontario reporting,133000.0,Debit,129,Contributions and pledges:Campaign Pledges,,
8727,2631R,2025-11-30,CAD,"Reverse of JE 2631 - To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,2,"Accrual - estimating the year-to-date perpetual monthly credit card/pre-authorized chequing donations (Starting Jan, 2026)",100000.0,Credit,93,Pledges receivable:Current Year Pledges Receivable,,
8727,2631R,2025-11-30,CAD,"Reverse of JE 2631 - To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,3,Accrual - Government of Canada Workplace Charitable Campaign (GCWCC) Year-to-Date donations per United Way East Ontario reporting,133000.0,Credit,93,Pledges receivable:Current Year Pledges Receivable,,
8469,2636,2025-12-31,CAD,"Recognize Deferred Revenue relating to Survivor's Circle as of December 31, 2025",0,0,"Recognize Deferred Revenue relating to Survivor's Circle as of December 31, 2025",12369.82,Debit,124,Deferred revenue:Deferred Revenue - general,1,General operating fund
8469,2636,2025-12-31,CAD,"Recognize Deferred Revenue relating to Survivor's Circle as of December 31, 2025",0,1,"Recognize Deferred Revenue relating to Survivor's Circle as of December 31, 2025",12369.82,Credit,152,Other income:Residential School Survivors Circle,1,General operating fund
7983,2623,2025-11-30,CAD,"Recognize Deferred Revenue relating to Survivor's Circle as of November 30, 2025",0,0,"Recognize Deferred Revenue relating to Survivor's Circle as of November 30, 2025",10.48,Debit,124,Deferred revenue:Deferred Revenue - general,1,General operating fund
7983,2623,2025-11-30,CAD,"Recognize Deferred Revenue relating to Survivor's Circle as of November 30, 2025",0,1,"Recognize Deferred Revenue relating to Survivor's Circle as of November 30, 2025",10.48,Credit,152,Other income:Residential School Survivors Circle,1,General operating fund
8518,2641,2025-12-31,CAD,Accrued interest from Investments - December 2025,0,0,Accrued interest from Investments - December 2025,1213.68,Debit,102,Other current receivables:Interest Accrued,1,General operating fund
8518,2641,2025-12-31,CAD,Accrued interest from Investments - December 2025,0,1,Accrued interest from Investments - December 2025,1213.68,Credit,150,Interest income:Interest Revenue,1,General operating fund
7980,2622,2025-11-30,CAD,Accrued Interest from Investments - November 2025,0,0,Accrued Interest from Investments - November 2025,1174.54,Debit,102,Other current receivables:Interest Accrued,1,General operating fund
7980,2622,2025-11-30,CAD,Accrued Interest from Investments - November 2025,0,1,Accrued Interest from Investments - November 2025,1174.54,Credit,150,Interest income:Interest Revenue,1,General operating fund
7950,,2025-10-01,CAD,Receipt url: https://api.floatfinancial.com/api/v1/receipts/download/?receipt_id=8df654cf-aaaa-4394-af9f-0b4b6bac94b5&token=cheSYfib042rQ94Z-T_7s2V2RNkxPscS-gwhFAzLe4c,0,0,Interest from Float,13.41,Debit,1150040000,Cash and cash equivalents:Float Financial,,
7950,,2025-10-01,CAD,Receipt url: https://api.floatfinancial.com/api/v1/receipts/download/?receipt_id=8df654cf-aaaa-4394-af9f-0b4b6bac94b5&token=cheSYfib042rQ94Z-T_7s2V2RNkxPscS-gwhFAzLe4c,0,1,Interest earned on Float Account Balance,13.41,Credit,150,Interest income:Interest Revenue,,
7486,2576,2025-10-31,CAD,Accrued interest from Investments,0,0,Accrued interest from Investments,1213.68,Debit,102,Other current receivables:Interest Accrued,1,General operating fund
7486,2576,2025-10-31,CAD,Accrued interest from Investments,0,1,Accrued interest from Investments,1213.68,Credit,150,Interest income:Interest Revenue,1,General operating fund
7485,2575,2025-09-30,CAD,Accrued interest from Investments,0,0,Accrued interest from Investments,1174.54,Debit,102,Other current receivables:Interest Accrued,1,General operating fund
7485,2575,2025-09-30,CAD,Accrued interest from Investments,0,1,Accrued interest from Investments,1174.54,Credit,150,Interest income:Interest Revenue,1,General operating fund
7904,2612,2025-11-26,CAD,"Nutrien-Head Office 50/50 donations to November 10, 2025",0,0,"Nutrien-Head Office 50/50 donations to November 10, 2025",2598.3,Debit,86,Cash and cash equivalents:TD Canada Trust - Lottery Account,1,General operating fund
7904,2612,2025-11-26,CAD,"Nutrien-Head Office 50/50 donations to November 10, 2025",0,1,"Nutrien-Head Office 50/50 donations to November 10, 2025",2700.0,Credit,144,Special events revenue:Revenue - 50/50 Lotto,1,General operating fund
7904,2612,2025-11-26,CAD,"Nutrien-Head Office 50/50 donations to November 10, 2025",0,2,"Nutrien-Head Office 50/50 donations to November 10, 2025",101.7,Debit,272,"Operations:Promotion, public relations and special events:50/50 Lotto",1,General operating fund
7902,2611,2025-11-21,CAD,"UWSA 50/50 donations to November 21, 2025",0,0,"UWSA 50/50 donations to November 21, 2025",170.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
7902,2611,2025-11-21,CAD,"UWSA 50/50 donations to November 21, 2025",0,1,"UWSA 50/50 donations to November 21, 2025",170.0,Credit,144,Special events revenue:Revenue - 50/50 Lotto,,
7285,2563,2025-10-16,CAD,Dep 8622 - 2025-10-16,0,0,Dep 8622 - 2025-10-16,50.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,1,General operating fund
7285,2563,2025-10-16,CAD,Dep 8622 - 2025-10-16,0,1,Dep 8622 - 2025-10-16,50.0,Credit,132,Contributions and pledges:Campaign Cash,1,General operating fund
8178,2633,2025-12-21,CAD,Dep 8637 2025-12-05,0,0,Dep 8637 2025-12-05,37987.0,Debit,93,Pledges receivable:Current Year Pledges Receivable,1,General operating fund
8178,2633,2025-12-21,CAD,Dep 8637 2025-12-05,0,1,Dep 8637 2025-12-05,30687.0,Credit,129,Contributions and pledges:Campaign Pledges,1,General operating fund
8178,2633,2025-12-21,CAD,Dep 8637 2025-12-05,0,2,Dep 8637 2025-12-05 - Deferred Rev-Donor Directed Giving 2025,7300.0,Credit,120,Deferred revenue:Def. Rev. Donor Dir. Giving 2025,1,General operating fund
8126,2632,2025-11-28,CAD,Dep 8633A 2025-11-28,0,0,Dep 8633A 2025-11-28,871.68,Debit,93,Pledges receivable:Current Year Pledges Receivable,1,General operating fund
8126,2632,2025-11-28,CAD,Dep 8633A 2025-11-28,0,1,Dep 8633A 2025-11-28,871.68,Credit,129,Contributions and pledges:Campaign Pledges,1,General operating fund
8119,2631,2025-11-30,CAD,"To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,0,"Accrual - estimating the year-to-date perpetual monthly credit card/pre-authorized chequing donations (Starting Jan, 2026)",100000.0,Credit,129,Contributions and pledges:Campaign Pledges,,
8119,2631,2025-11-30,CAD,"To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,1,Accrual - Government of Canada Workplace Charitable Campaign (GCWCC) Year-to-Date donations per United Way East Ontario reporting,133000.0,Credit,129,Contributions and pledges:Campaign Pledges,,
8119,2631,2025-11-30,CAD,"To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,2,"Accrual - estimating the year-to-date perpetual monthly credit card/pre-authorized chequing donations (Starting Jan, 2026)",100000.0,Debit,93,Pledges receivable:Current Year Pledges Receivable,,
8119,2631,2025-11-30,CAD,"To Accrue for pledges received year-to-date that have not yet been able to be entered individually in Salesforce CRM.  The reporting from the perpetual monthly credit card/pre-authorized chequing donations is a conservative accrual, and the GCWCC is up-to-date.  This is to provide more accurate November 2025 YTD Reporting.",0,3,Accrual - Government of Canada Workplace Charitable Campaign (GCWCC) Year-to-Date donations per United Way East Ontario reporting,133000.0,Debit,93,Pledges receivable:Current Year Pledges Receivable,,
8118,2630,2025-11-30,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable - November 2025,0,0,"Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Nov 30, 2025",24617.78,Debit,93,Pledges receivable:Current Year Pledges Receivable,,
8118,2630,2025-11-30,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable - November 2025,0,1,"Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Nov 30, 2025",10001.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
8118,2630,2025-11-30,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable - November 2025,0,2,"Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Nov 30, 2025",34618.78,Credit,129,Contributions and pledges:Campaign Pledges,,
7548,2607,2025-10-31,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Oct - See @work campaign reporting,0,0,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Oct 31,96865.0,Debit,93,Pledges receivable:Current Year Pledges Receivable,,
7548,2607,2025-10-31,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Oct - See @work campaign reporting,0,2,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Oct 31,28876.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
7548,2607,2025-10-31,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Oct - See @work campaign reporting,0,1,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Oct 31,125741.0,Credit,129,Contributions and pledges:Campaign Pledges,,
7547,2606,2025-09-30,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Sept - per @work reporting,0,0,@Work Pledges Receivable Accrual for Sept 30 Reporting,22988.0,Debit,93,Pledges receivable:Current Year Pledges Receivable,,
7547,2606,2025-09-30,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Sept - per @work reporting,0,2,@Work Pledges Receivable Accrual for Sept 30 Reporting,24608.0,Debit,100,Other current receivables:Accounts Receivable - Credit Card,,
7547,2606,2025-09-30,CAD,Revenue Accrual - @work workplace campaign pledges and credit card donations receivable as of Sept - per @work reporting,0,1,@Work Pledges Receivable Accrual for Sept 30 Reporting,47596.0,Credit,129,Contributions and pledges:Campaign Pledges,,
7484,2574,2025-08-31,CAD,Accrued interest from Investments,0,0,Accrued interest from Investments,1213.68,Debit,102,Other current receivables:Interest Accrued,1,General operating fund
7484,2574,2025-08-31,CAD,Accrued interest from Investments,0,1,Accrued interest from Investments,1213.68,Credit,150,Interest income:Interest Revenue,1,General operating fund
7984,2624,2025-05-31,CAD,"Recognize Deferred Revenue relating to Tampon Tuesday expenses as of May 31, 2025",0,0,"Recognize Deferred Revenue relating to Tampon Tuesday expenses as of May 31, 2025",1039.4,Debit,124,Deferred revenue:Deferred Revenue - general,1,General operating fund
7984,2624,2025-05-31,CAD,"Recognize Deferred Revenue relating to Tampon Tuesday expenses as of May 31, 2025",0,1,"Recognize Deferred Revenue relating to Tampon Tuesday expenses as of May 31, 2025",1039.4,Credit,143,Special events revenue:Revenue - Period Promise,1,General operating fund
8520,2643,2025-12-31,CAD,Amortization - December 2025,0,0,Amortization - December 2025,2327.26,Debit,213,Operations:Amortization expense:Amortization,1,General operating fund
8520,2643,2025-12-31,CAD,Amortization - December 2025,0,1,Amortization - December 2025,247.51,Credit,109,Capital assets:Accum Dep - Office Equipment,1,General operating fund
8520,2643,2025-12-31,CAD,Amortization - December 2025,0,2,Amortization - December 2025,517.25,Credit,110,Capital assets:Accum Dep - Computer Hardware,1,General operating fund
8520,2643,2025-12-31,CAD,Amortization - December 2025,0,3,Amortization - December 2025,1562.5,Credit,111,Capital assets:Accum Dep - Computer Software,1,General operating fund
8519,2642,2025-12-31,CAD,Prepaid Expense - December 2025,0,0,TD Visa-BlackSun - Domain Renewal (unitedwaysaskatoon.ca) - 5 years (2020/12/19 - 2025/12/18),14.46,Debit,192,Operations:Professional fees:Computer Support,1,General operating fund
8519,2642,2025-12-31,CAD,Prepaid Expense - December 2025,0,1,UW Centraide Canada - July-December 2025 Membership Dues,2665.15,Debit,257,Operations:United Way of Canada dues:United Way Centraide,1,General operating fund
8519,2642,2025-12-31,CAD,Prepaid Expense - December 2025,0,2,Prepaid Expense - December 2025,2679.61,Credit,104,Prepaid Expense,1,General operating fund
8473,2639,2025-09-15,CAD,"This was the second attempt to pay GSCS Invoice S107618.  The Float Financial payment platform sent instructions to TD to make payment but the payment platform flagged as possible payroll payment which was not permissible.  This entry is for when the funds were paid from the TD bank account on September 15.  The subsequent deposit was on September 19, 2025.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,0,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Credit,85,Cash and cash equivalents:TD Canada Trust - Operating,,
8473,2639,2025-09-15,CAD,"This was the second attempt to pay GSCS Invoice S107618.  The Float Financial payment platform sent instructions to TD to make payment but the payment platform flagged as possible payroll payment which was not permissible.  This entry is for when the funds were paid from the TD bank account on September 15.  The subsequent deposit was on September 19, 2025.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,1,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Debit,236,Community Investment:Summer Success Literacy Program:Summer Success,,
8472,2638,2025-09-12,CAD,"Payment instructions were sent from Float Financial to pay GSCS Invoice S107618.  The platform flagged this transaction as a possible payroll payment which was not permissible.  Funds were subsequently This transaction represents the funds being deposited back into TD bank account on September 12.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,0,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Debit,85,Cash and cash equivalents:TD Canada Trust - Operating,,
8472,2638,2025-09-12,CAD,"Payment instructions were sent from Float Financial to pay GSCS Invoice S107618.  The platform flagged this transaction as a possible payroll payment which was not permissible.  Funds were subsequently This transaction represents the funds being deposited back into TD bank account on September 12.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,1,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Credit,236,Community Investment:Summer Success Literacy Program:Summer Success,,
8471,2637,2025-09-08,CAD,"Payment instructions from Float Financial to pay GSCS Invoice S107618.  Payment platform sent instructions to TD to make payment but payment platform flagged as possible payroll payment which was not permissible.  Funds were subsequently Deposited back into TD bank account on September 12.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,1,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Debit,236,Community Investment:Summer Success Literacy Program:Summer Success,,
8471,2637,2025-09-08,CAD,"Payment instructions from Float Financial to pay GSCS Invoice S107618.  Payment platform sent instructions to TD to make payment but payment platform flagged as possible payroll payment which was not permissible.  Funds were subsequently Deposited back into TD bank account on September 12.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,0,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Credit,85,Cash and cash equivalents:TD Canada Trust - Operating,,
8474,2640,2025-09-19,CAD,"This was the second attempt to pay GSCS Invoice S107618.  The Float Financial payment platform sent instructions to TD to make payment but the payment platform flagged as possible payroll payment which was not permissible.  This entry is for when the funds were paid back into the TD bank account on September 19 subsequent to the withdrawal from the TD account on September 15, 2025.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,0,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Debit,85,Cash and cash equivalents:TD Canada Trust - Operating,,
8474,2640,2025-09-19,CAD,"This was the second attempt to pay GSCS Invoice S107618.  The Float Financial payment platform sent instructions to TD to make payment but the payment platform flagged as possible payroll payment which was not permissible.  This entry is for when the funds were paid back into the TD bank account on September 19 subsequent to the withdrawal from the TD account on September 15, 2025.  See attached original invoice.

Relevant Journal No.'s

2640
2639
2638
2637",0,1,Failed payment to Greater Saskatoon Catholic Schools (,72702.27,Credit,236,Community Investment:Summer Success Literacy Program:Summer Success,,
7488,2578,2025-09-30,CAD,"Recognize Deferrred Revenue relating to Survivors Circle as of Sept 30, 2025",0,0,"Recognize Deferrred Revenue relating to Survivors Circle as of Sept 30, 2025",160.24,Debit,124,Deferred revenue:Deferred Revenue - general,1,General operating fund
7488,2578,2025-09-30,CAD,"Recognize Deferrred Revenue relating to Survivors Circle as of Sept 30, 2025",0,1,"Recognize Deferrred Revenue relating to Survivors Circle as of Sept 30, 2025",160.24,Credit,152,Other income:Residential School Survivors Circle,1,General operating fund
